train_code,is_moving,from_code,to_code,date,time
TRAIN 0-5,FALSE,CC10,CC11,6/1/2017,6:43
TRAIN 0-6,TRUE,CC7,CC8,6/1/2017,6:43
TRAIN 0-6,FALSE,CC8,CC9,6/1/2017,6:43
TRAIN 0-8,TRUE,CC2,CC3,6/1/2017,6:43
TRAIN 0-8,FALSE,CC3,CC4,6/1/2017,6:43
TRAIN 1-0,TRUE,CC11,CC10,6/1/2017,6:43
TRAIN 1-0,FALSE,CC10,CC9,6/1/2017,6:43
TRAIN 1-4,TRUE,CC20,CC19,6/1/2017,6:43
TRAIN 1-4,FALSE,CC19,CC17,6/1/2017,6:43
TRAIN 1-5,TRUE,CC22,CC21,6/1/2017,6:43
TRAIN 1-5,FALSE,CC21,CC20,6/1/2017,6:43
TRAIN 1-8,TRUE,CC29,CC28,6/1/2017,6:43
TRAIN 1-8,FALSE,CC28,CC27,6/1/2017,6:43
TRAIN 0-2,TRUE,CC16,CC17,6/1/2017,6:44
TRAIN 0-2,FALSE,CC17,CC19,6/1/2017,6:44
TRAIN 0-3,TRUE,CC14,CC15,6/1/2017,6:44
TRAIN 0-3,FALSE,CC15,CC16,6/1/2017,6:44
TRAIN 0-4,TRUE,CC12,CC13,6/1/2017,6:44
TRAIN 0-4,FALSE,CC13,CC14,6/1/2017,6:44
TRAIN 0-7,TRUE,CC5,CC6,6/1/2017,6:44
TRAIN 1-1,TRUE,CC13,CC12,6/1/2017,6:44
TRAIN 1-1,FALSE,CC12,CC11,6/1/2017,6:44
TRAIN 1-2,TRUE,CC15,CC14,6/1/2017,6:44
TRAIN 1-3,TRUE,CC17,CC16,6/1/2017,6:44
TRAIN 1-6,TRUE,CC24,CC23,6/1/2017,6:44
TRAIN 1-6,FALSE,CC23,CC22,6/1/2017,6:44
TRAIN 1-7,TRUE,CC26,CC25,6/1/2017,6:44
TRAIN 0-0,TRUE,CC21,CC22,6/1/2017,6:45
TRAIN 0-0,FALSE,CC22,CC23,6/1/2017,6:45
TRAIN 0-1,TRUE,CC19,CC20,6/1/2017,6:45
TRAIN 0-5,TRUE,CC10,CC11,6/1/2017,6:45
TRAIN 0-5,FALSE,CC11,CC12,6/1/2017,6:45
TRAIN 0-6,TRUE,CC8,CC9,6/1/2017,6:45
TRAIN 0-7,TRUE,CC5,CC6,6/1/2017,6:45
TRAIN 0-7,FALSE,CC6,CC7,6/1/2017,6:45
TRAIN 0-8,TRUE,CC3,CC4,6/1/2017,6:45
TRAIN 0-8,FALSE,CC4,CC5,6/1/2017,6:45
TRAIN 0-9,FALSE,CC1,CC2,6/1/2017,6:45
TRAIN 1-0,TRUE,CC10,CC9,6/1/2017,6:45
TRAIN 1-0,FALSE,CC9,CC8,6/1/2017,6:45
TRAIN 1-2,TRUE,CC15,CC14,6/1/2017,6:45
TRAIN 1-2,FALSE,CC14,CC13,6/1/2017,6:45
TRAIN 1-3,TRUE,CC17,CC16,6/1/2017,6:45
TRAIN 1-3,FALSE,CC16,CC15,6/1/2017,6:45
TRAIN 1-4,TRUE,CC19,CC17,6/1/2017,6:45
TRAIN 1-5,TRUE,CC21,CC20,6/1/2017,6:45
TRAIN 1-5,FALSE,CC20,CC19,6/1/2017,6:45
TRAIN 1-7,TRUE,CC26,CC25,6/1/2017,6:45
TRAIN 1-7,FALSE,CC25,CC24,6/1/2017,6:45
TRAIN 1-8,TRUE,CC28,CC27,6/1/2017,6:45
TRAIN 1-8,FALSE,CC27,CC26,6/1/2017,6:45
TRAIN 1-9,FALSE,CC29,CC28,6/1/2017,6:45
TRAIN 0-1,TRUE,CC19,CC20,6/1/2017,6:46
TRAIN 0-1,FALSE,CC20,CC21,6/1/2017,6:46
TRAIN 0-2,TRUE,CC17,CC19,6/1/2017,6:46
TRAIN 0-3,TRUE,CC15,CC16,6/1/2017,6:46
TRAIN 0-3,FALSE,CC16,CC17,6/1/2017,6:46
TRAIN 0-4,TRUE,CC13,CC14,6/1/2017,6:46
TRAIN 0-4,FALSE,CC14,CC15,6/1/2017,6:46
TRAIN 0-6,TRUE,CC8,CC9,6/1/2017,6:46
TRAIN 0-6,FALSE,CC9,CC10,6/1/2017,6:46
TRAIN 0-7,FALSE,CC7,CC8,6/1/2017,6:46
TRAIN 0-9,FALSE,CC2,CC3,6/1/2017,6:46
TRAIN 1-1,TRUE,CC12,CC11,6/1/2017,6:46
TRAIN 1-1,FALSE,CC11,CC10,6/1/2017,6:46
TRAIN 1-4,TRUE,CC19,CC17,6/1/2017,6:46
TRAIN 1-6,TRUE,CC23,CC22,6/1/2017,6:46
TRAIN 1-6,FALSE,CC22,CC21,6/1/2017,6:46
TRAIN 0-0,TRUE,CC22,CC23,6/1/2017,6:47
TRAIN 0-0,FALSE,CC23,CC24,6/1/2017,6:47
TRAIN 0-2,TRUE,CC17,CC19,6/1/2017,6:47
TRAIN 0-5,TRUE,CC11,CC12,6/1/2017,6:47
TRAIN 0-5,FALSE,CC12,CC13,6/1/2017,6:47
TRAIN 0-8,TRUE,CC4,CC5,6/1/2017,6:47
TRAIN 0-8,FALSE,CC5,CC6,6/1/2017,6:47
TRAIN 1-0,TRUE,CC9,CC8,6/1/2017,6:47
TRAIN 1-2,TRUE,CC14,CC13,6/1/2017,6:47
TRAIN 1-2,FALSE,CC13,CC12,6/1/2017,6:47
TRAIN 1-3,TRUE,CC16,CC15,6/1/2017,6:47
TRAIN 1-3,FALSE,CC15,CC14,6/1/2017,6:47
TRAIN 1-4,TRUE,CC19,CC17,6/1/2017,6:47
TRAIN 1-4,FALSE,CC17,CC16,6/1/2017,6:47
TRAIN 1-5,TRUE,CC20,CC19,6/1/2017,6:47
TRAIN 1-7,TRUE,CC25,CC24,6/1/2017,6:47
TRAIN 1-7,FALSE,CC24,CC23,6/1/2017,6:47
TRAIN 1-8,TRUE,CC27,CC26,6/1/2017,6:47
TRAIN 1-8,FALSE,CC26,CC25,6/1/2017,6:47
TRAIN 1-9,TRUE,CC29,CC28,6/1/2017,6:47
TRAIN 0-1,TRUE,CC20,CC21,6/1/2017,6:48
TRAIN 0-1,FALSE,CC21,CC22,6/1/2017,6:48
TRAIN 0-2,TRUE,CC17,CC19,6/1/2017,6:48
TRAIN 0-2,FALSE,CC19,CC20,6/1/2017,6:48
TRAIN 0-3,TRUE,CC16,CC17,6/1/2017,6:48
TRAIN 0-4,TRUE,CC14,CC15,6/1/2017,6:48
TRAIN 0-6,TRUE,CC9,CC10,6/1/2017,6:48
TRAIN 0-6,FALSE,CC10,CC11,6/1/2017,6:48
TRAIN 0-7,TRUE,CC7,CC8,6/1/2017,6:48
TRAIN 0-7,FALSE,CC8,CC9,6/1/2017,6:48
TRAIN 0-9,TRUE,CC2,CC3,6/1/2017,6:48
TRAIN 0-9,FALSE,CC3,CC4,6/1/2017,6:48
TRAIN 1-0,TRUE,CC9,CC8,6/1/2017,6:48
TRAIN 1-0,FALSE,CC8,CC7,6/1/2017,6:48
TRAIN 1-1,TRUE,CC11,CC10,6/1/2017,6:48
TRAIN 1-1,FALSE,CC10,CC9,6/1/2017,6:48
TRAIN 1-5,TRUE,CC20,CC19,6/1/2017,6:48
TRAIN 1-5,FALSE,CC19,CC17,6/1/2017,6:48
TRAIN 1-6,TRUE,CC22,CC21,6/1/2017,6:48
TRAIN 1-6,FALSE,CC21,CC20,6/1/2017,6:48
TRAIN 1-9,TRUE,CC29,CC28,6/1/2017,6:48
TRAIN 1-9,FALSE,CC28,CC27,6/1/2017,6:48
TRAIN 0-0,TRUE,CC23,CC24,6/1/2017,6:49
TRAIN 0-0,FALSE,CC24,CC25,6/1/2017,6:49
TRAIN 0-3,TRUE,CC16,CC17,6/1/2017,6:49
TRAIN 0-3,FALSE,CC17,CC19,6/1/2017,6:49
TRAIN 0-4,TRUE,CC14,CC15,6/1/2017,6:49
TRAIN 0-4,FALSE,CC15,CC16,6/1/2017,6:49
TRAIN 0-5,TRUE,CC12,CC13,6/1/2017,6:49
TRAIN 0-5,FALSE,CC13,CC14,6/1/2017,6:49
TRAIN 0-8,TRUE,CC5,CC6,6/1/2017,6:49
TRAIN 1-2,TRUE,CC13,CC12,6/1/2017,6:49
TRAIN 1-2,FALSE,CC12,CC11,6/1/2017,6:49
TRAIN 1-3,TRUE,CC15,CC14,6/1/2017,6:49
TRAIN 1-4,TRUE,CC17,CC16,6/1/2017,6:49
TRAIN 1-7,TRUE,CC24,CC23,6/1/2017,6:49
TRAIN 1-7,FALSE,CC23,CC22,6/1/2017,6:49
TRAIN 1-8,TRUE,CC26,CC25,6/1/2017,6:49
TRAIN 0-1,TRUE,CC21,CC22,6/1/2017,6:50
TRAIN 0-1,FALSE,CC22,CC23,6/1/2017,6:50
TRAIN 0-2,TRUE,CC19,CC20,6/1/2017,6:50
TRAIN 0-6,TRUE,CC10,CC11,6/1/2017,6:50
TRAIN 0-6,FALSE,CC11,CC12,6/1/2017,6:50
TRAIN 0-7,TRUE,CC8,CC9,6/1/2017,6:50
TRAIN 0-8,TRUE,CC5,CC6,6/1/2017,6:50
TRAIN 0-8,FALSE,CC6,CC7,6/1/2017,6:50
TRAIN 0-9,TRUE,CC3,CC4,6/1/2017,6:50
TRAIN 0-9,FALSE,CC4,CC5,6/1/2017,6:50
TRAIN 0-10,FALSE,CC1,CC2,6/1/2017,6:50
TRAIN 1-0,TRUE,CC8,CC7,6/1/2017,6:50
TRAIN 1-0,FALSE,CC7,CC6,6/1/2017,6:50
TRAIN 1-1,TRUE,CC10,CC9,6/1/2017,6:50
TRAIN 1-1,FALSE,CC9,CC8,6/1/2017,6:50
TRAIN 1-3,TRUE,CC15,CC14,6/1/2017,6:50
TRAIN 1-3,FALSE,CC14,CC13,6/1/2017,6:50
TRAIN 1-4,TRUE,CC17,CC16,6/1/2017,6:50
TRAIN 1-4,FALSE,CC16,CC15,6/1/2017,6:50
TRAIN 1-5,TRUE,CC19,CC17,6/1/2017,6:50
TRAIN 1-6,TRUE,CC21,CC20,6/1/2017,6:50
TRAIN 1-6,FALSE,CC20,CC19,6/1/2017,6:50
TRAIN 1-8,TRUE,CC26,CC25,6/1/2017,6:50
TRAIN 1-8,FALSE,CC25,CC24,6/1/2017,6:50
TRAIN 1-9,TRUE,CC28,CC27,6/1/2017,6:50
TRAIN 1-9,FALSE,CC27,CC26,6/1/2017,6:50
TRAIN 1-10,FALSE,CC29,CC28,6/1/2017,6:50
TRAIN 0-0,TRUE,CC24,CC25,6/1/2017,6:51
TRAIN 0-0,FALSE,CC25,CC26,6/1/2017,6:51
TRAIN 0-2,TRUE,CC19,CC20,6/1/2017,6:51
TRAIN 0-2,FALSE,CC20,CC21,6/1/2017,6:51
TRAIN 0-3,TRUE,CC17,CC19,6/1/2017,6:51
TRAIN 0-4,TRUE,CC15,CC16,6/1/2017,6:51
TRAIN 0-4,FALSE,CC16,CC17,6/1/2017,6:51
TRAIN 0-5,TRUE,CC13,CC14,6/1/2017,6:51
TRAIN 0-5,FALSE,CC14,CC15,6/1/2017,6:51
TRAIN 0-7,TRUE,CC8,CC9,6/1/2017,6:51
TRAIN 0-7,FALSE,CC9,CC10,6/1/2017,6:51
TRAIN 0-8,FALSE,CC7,CC8,6/1/2017,6:51
TRAIN 0-10,FALSE,CC2,CC3,6/1/2017,6:51
TRAIN 1-0,FALSE,CC6,CC5,6/1/2017,6:51
TRAIN 1-2,TRUE,CC12,CC11,6/1/2017,6:51
TRAIN 1-2,FALSE,CC11,CC10,6/1/2017,6:51
TRAIN 1-5,TRUE,CC19,CC17,6/1/2017,6:51
TRAIN 1-7,TRUE,CC23,CC22,6/1/2017,6:51
TRAIN 1-7,FALSE,CC22,CC21,6/1/2017,6:51
TRAIN 0-1,TRUE,CC22,CC23,6/1/2017,6:52
TRAIN 0-1,FALSE,CC23,CC24,6/1/2017,6:52
TRAIN 0-3,TRUE,CC17,CC19,6/1/2017,6:52
TRAIN 0-6,TRUE,CC11,CC12,6/1/2017,6:52
TRAIN 0-6,FALSE,CC12,CC13,6/1/2017,6:52
TRAIN 0-9,TRUE,CC4,CC5,6/1/2017,6:52
TRAIN 0-9,FALSE,CC5,CC6,6/1/2017,6:52
TRAIN 1-1,TRUE,CC9,CC8,6/1/2017,6:52
TRAIN 1-3,TRUE,CC14,CC13,6/1/2017,6:52
TRAIN 1-3,FALSE,CC13,CC12,6/1/2017,6:52
TRAIN 1-4,TRUE,CC16,CC15,6/1/2017,6:52
TRAIN 1-4,FALSE,CC15,CC14,6/1/2017,6:52
TRAIN 1-5,TRUE,CC19,CC17,6/1/2017,6:52
TRAIN 1-5,FALSE,CC17,CC16,6/1/2017,6:52
TRAIN 1-6,TRUE,CC20,CC19,6/1/2017,6:52
TRAIN 1-8,TRUE,CC25,CC24,6/1/2017,6:52
TRAIN 1-8,FALSE,CC24,CC23,6/1/2017,6:52
TRAIN 1-9,TRUE,CC27,CC26,6/1/2017,6:52
TRAIN 1-9,FALSE,CC26,CC25,6/1/2017,6:52
TRAIN 1-10,TRUE,CC29,CC28,6/1/2017,6:52
TRAIN 0-0,TRUE,CC25,CC26,6/1/2017,6:53
TRAIN 0-2,TRUE,CC20,CC21,6/1/2017,6:53
TRAIN 0-2,FALSE,CC21,CC22,6/1/2017,6:53
TRAIN 0-3,TRUE,CC17,CC19,6/1/2017,6:53
TRAIN 0-3,FALSE,CC19,CC20,6/1/2017,6:53
TRAIN 0-4,TRUE,CC16,CC17,6/1/2017,6:53
TRAIN 0-5,TRUE,CC14,CC15,6/1/2017,6:53
TRAIN 0-7,TRUE,CC9,CC10,6/1/2017,6:53
TRAIN 0-7,FALSE,CC10,CC11,6/1/2017,6:53
TRAIN 0-8,TRUE,CC7,CC8,6/1/2017,6:53
TRAIN 0-8,FALSE,CC8,CC9,6/1/2017,6:53
TRAIN 0-10,TRUE,CC2,CC3,6/1/2017,6:53
TRAIN 0-10,FALSE,CC3,CC4,6/1/2017,6:53
TRAIN 1-0,TRUE,CC6,CC5,6/1/2017,6:53
TRAIN 1-1,TRUE,CC9,CC8,6/1/2017,6:53
TRAIN 1-1,FALSE,CC8,CC7,6/1/2017,6:53
TRAIN 1-2,TRUE,CC11,CC10,6/1/2017,6:53
TRAIN 1-2,FALSE,CC10,CC9,6/1/2017,6:53
TRAIN 1-6,TRUE,CC20,CC19,6/1/2017,6:53
TRAIN 1-6,FALSE,CC19,CC17,6/1/2017,6:53
TRAIN 1-7,TRUE,CC22,CC21,6/1/2017,6:53
TRAIN 1-7,FALSE,CC21,CC20,6/1/2017,6:53
TRAIN 1-10,TRUE,CC29,CC28,6/1/2017,6:53
TRAIN 1-10,FALSE,CC28,CC27,6/1/2017,6:53
TRAIN 0-0,TRUE,CC25,CC26,6/1/2017,6:54
TRAIN 0-0,FALSE,CC26,CC27,6/1/2017,6:54
TRAIN 0-1,TRUE,CC23,CC24,6/1/2017,6:54
TRAIN 0-1,FALSE,CC24,CC25,6/1/2017,6:54
TRAIN 0-4,TRUE,CC16,CC17,6/1/2017,6:54
TRAIN 0-4,FALSE,CC17,CC19,6/1/2017,6:54
TRAIN 0-5,TRUE,CC14,CC15,6/1/2017,6:54
TRAIN 0-5,FALSE,CC15,CC16,6/1/2017,6:54
TRAIN 0-6,TRUE,CC12,CC13,6/1/2017,6:54
TRAIN 0-6,FALSE,CC13,CC14,6/1/2017,6:54
TRAIN 0-9,TRUE,CC5,CC6,6/1/2017,6:54
TRAIN 1-0,TRUE,CC6,CC5,6/1/2017,6:54
TRAIN 1-0,FALSE,CC5,CC4,6/1/2017,6:54
TRAIN 1-3,TRUE,CC13,CC12,6/1/2017,6:54
TRAIN 1-3,FALSE,CC12,CC11,6/1/2017,6:54
TRAIN 1-4,TRUE,CC15,CC14,6/1/2017,6:54
TRAIN 1-5,TRUE,CC17,CC16,6/1/2017,6:54
TRAIN 1-8,TRUE,CC24,CC23,6/1/2017,6:54
TRAIN 1-8,FALSE,CC23,CC22,6/1/2017,6:54
TRAIN 1-9,TRUE,CC26,CC25,6/1/2017,6:54
TRAIN 0-2,TRUE,CC21,CC22,6/1/2017,6:55
TRAIN 0-2,FALSE,CC22,CC23,6/1/2017,6:55
TRAIN 0-3,TRUE,CC19,CC20,6/1/2017,6:55
TRAIN 0-7,TRUE,CC10,CC11,6/1/2017,6:55
TRAIN 0-7,FALSE,CC11,CC12,6/1/2017,6:55
TRAIN 0-8,TRUE,CC8,CC9,6/1/2017,6:55
TRAIN 0-9,TRUE,CC5,CC6,6/1/2017,6:55
TRAIN 0-9,FALSE,CC6,CC7,6/1/2017,6:55
TRAIN 0-10,TRUE,CC3,CC4,6/1/2017,6:55
TRAIN 0-10,FALSE,CC4,CC5,6/1/2017,6:55
TRAIN 0-11,FALSE,CC1,CC2,6/1/2017,6:55
TRAIN 1-1,TRUE,CC8,CC7,6/1/2017,6:55
TRAIN 1-1,FALSE,CC7,CC6,6/1/2017,6:55
TRAIN 1-2,TRUE,CC10,CC9,6/1/2017,6:55
TRAIN 1-2,FALSE,CC9,CC8,6/1/2017,6:55
TRAIN 1-4,TRUE,CC15,CC14,6/1/2017,6:55
TRAIN 1-4,FALSE,CC14,CC13,6/1/2017,6:55
TRAIN 1-5,TRUE,CC17,CC16,6/1/2017,6:55
TRAIN 1-5,FALSE,CC16,CC15,6/1/2017,6:55
TRAIN 1-6,TRUE,CC19,CC17,6/1/2017,6:55
TRAIN 1-7,TRUE,CC21,CC20,6/1/2017,6:55
TRAIN 1-7,FALSE,CC20,CC19,6/1/2017,6:55
TRAIN 1-9,TRUE,CC26,CC25,6/1/2017,6:55
TRAIN 1-9,FALSE,CC25,CC24,6/1/2017,6:55
TRAIN 1-10,TRUE,CC28,CC27,6/1/2017,6:55
TRAIN 1-10,FALSE,CC27,CC26,6/1/2017,6:55
TRAIN 1-11,FALSE,CC29,CC28,6/1/2017,6:55
TRAIN 0-0,TRUE,CC26,CC27,6/1/2017,6:56
TRAIN 0-0,FALSE,CC27,CC28,6/1/2017,6:56
TRAIN 0-1,TRUE,CC24,CC25,6/1/2017,6:56
TRAIN 0-1,FALSE,CC25,CC26,6/1/2017,6:56
TRAIN 0-3,TRUE,CC19,CC20,6/1/2017,6:56
TRAIN 0-3,FALSE,CC20,CC21,6/1/2017,6:56
TRAIN 0-4,TRUE,CC17,CC19,6/1/2017,6:56
TRAIN 0-5,TRUE,CC15,CC16,6/1/2017,6:56
TRAIN 0-5,FALSE,CC16,CC17,6/1/2017,6:56
TRAIN 0-6,TRUE,CC13,CC14,6/1/2017,6:56
TRAIN 0-6,FALSE,CC14,CC15,6/1/2017,6:56
TRAIN 0-8,TRUE,CC8,CC9,6/1/2017,6:56
TRAIN 0-8,FALSE,CC9,CC10,6/1/2017,6:56
TRAIN 0-9,FALSE,CC7,CC8,6/1/2017,6:56
TRAIN 0-11,FALSE,CC2,CC3,6/1/2017,6:56
TRAIN 1-0,TRUE,CC5,CC4,6/1/2017,6:56
TRAIN 1-0,FALSE,CC4,CC3,6/1/2017,6:56
TRAIN 1-1,FALSE,CC6,CC5,6/1/2017,6:56
TRAIN 1-3,TRUE,CC12,CC11,6/1/2017,6:56
TRAIN 1-3,FALSE,CC11,CC10,6/1/2017,6:56
TRAIN 1-6,TRUE,CC19,CC17,6/1/2017,6:56
TRAIN 1-8,TRUE,CC23,CC22,6/1/2017,6:56
TRAIN 1-8,FALSE,CC22,CC21,6/1/2017,6:56
TRAIN 0-2,TRUE,CC22,CC23,6/1/2017,6:57
TRAIN 0-2,FALSE,CC23,CC24,6/1/2017,6:57
TRAIN 0-4,TRUE,CC17,CC19,6/1/2017,6:57
TRAIN 0-7,TRUE,CC11,CC12,6/1/2017,6:57
TRAIN 0-7,FALSE,CC12,CC13,6/1/2017,6:57
TRAIN 0-10,TRUE,CC4,CC5,6/1/2017,6:57
TRAIN 0-10,FALSE,CC5,CC6,6/1/2017,6:57
TRAIN 1-2,TRUE,CC9,CC8,6/1/2017,6:57
TRAIN 1-4,TRUE,CC14,CC13,6/1/2017,6:57
TRAIN 1-4,FALSE,CC13,CC12,6/1/2017,6:57
TRAIN 1-5,TRUE,CC16,CC15,6/1/2017,6:57
TRAIN 1-5,FALSE,CC15,CC14,6/1/2017,6:57
TRAIN 1-6,TRUE,CC19,CC17,6/1/2017,6:57
TRAIN 1-6,FALSE,CC17,CC16,6/1/2017,6:57
TRAIN 1-7,TRUE,CC20,CC19,6/1/2017,6:57
TRAIN 1-9,TRUE,CC25,CC24,6/1/2017,6:57
TRAIN 1-9,FALSE,CC24,CC23,6/1/2017,6:57
TRAIN 1-10,TRUE,CC27,CC26,6/1/2017,6:57
TRAIN 1-10,FALSE,CC26,CC25,6/1/2017,6:57
TRAIN 1-11,TRUE,CC29,CC28,6/1/2017,6:57
TRAIN 0-0,TRUE,CC27,CC28,6/1/2017,6:58
TRAIN 0-0,FALSE,CC28,CC29,6/1/2017,6:58
TRAIN 0-1,TRUE,CC25,CC26,6/1/2017,6:58
TRAIN 0-3,TRUE,CC20,CC21,6/1/2017,6:58
TRAIN 0-3,FALSE,CC21,CC22,6/1/2017,6:58
TRAIN 0-4,TRUE,CC17,CC19,6/1/2017,6:58
TRAIN 0-4,FALSE,CC19,CC20,6/1/2017,6:58
TRAIN 0-5,TRUE,CC16,CC17,6/1/2017,6:58
TRAIN 0-6,TRUE,CC14,CC15,6/1/2017,6:58
TRAIN 0-8,TRUE,CC9,CC10,6/1/2017,6:58
TRAIN 0-8,FALSE,CC10,CC11,6/1/2017,6:58
TRAIN 0-9,TRUE,CC7,CC8,6/1/2017,6:58
TRAIN 0-9,FALSE,CC8,CC9,6/1/2017,6:58
TRAIN 0-11,TRUE,CC2,CC3,6/1/2017,6:58
TRAIN 0-11,FALSE,CC3,CC4,6/1/2017,6:58
TRAIN 1-0,TRUE,CC4,CC3,6/1/2017,6:58
TRAIN 1-0,FALSE,CC3,CC2,6/1/2017,6:58
TRAIN 1-1,TRUE,CC6,CC5,6/1/2017,6:58
TRAIN 1-2,TRUE,CC9,CC8,6/1/2017,6:58
TRAIN 1-2,FALSE,CC8,CC7,6/1/2017,6:58
TRAIN 1-3,TRUE,CC11,CC10,6/1/2017,6:58
TRAIN 1-3,FALSE,CC10,CC9,6/1/2017,6:58
TRAIN 1-7,TRUE,CC20,CC19,6/1/2017,6:58
TRAIN 1-7,FALSE,CC19,CC17,6/1/2017,6:58
TRAIN 1-8,TRUE,CC22,CC21,6/1/2017,6:58
TRAIN 1-8,FALSE,CC21,CC20,6/1/2017,6:58
TRAIN 1-11,TRUE,CC29,CC28,6/1/2017,6:58
TRAIN 1-11,FALSE,CC28,CC27,6/1/2017,6:58
TRAIN 0-1,TRUE,CC25,CC26,6/1/2017,6:59
TRAIN 0-1,FALSE,CC26,CC27,6/1/2017,6:59
TRAIN 0-2,TRUE,CC23,CC24,6/1/2017,6:59
TRAIN 0-2,FALSE,CC24,CC25,6/1/2017,6:59
TRAIN 0-5,TRUE,CC16,CC17,6/1/2017,6:59
TRAIN 0-5,FALSE,CC17,CC19,6/1/2017,6:59
TRAIN 0-6,TRUE,CC14,CC15,6/1/2017,6:59
TRAIN 0-6,FALSE,CC15,CC16,6/1/2017,6:59
TRAIN 0-7,TRUE,CC12,CC13,6/1/2017,6:59
TRAIN 0-7,FALSE,CC13,CC14,6/1/2017,6:59
TRAIN 0-10,TRUE,CC5,CC6,6/1/2017,6:59
TRAIN 1-1,TRUE,CC6,CC5,6/1/2017,6:59
TRAIN 1-1,FALSE,CC5,CC4,6/1/2017,6:59
TRAIN 1-4,TRUE,CC13,CC12,6/1/2017,6:59
TRAIN 1-4,FALSE,CC12,CC11,6/1/2017,6:59
TRAIN 1-5,TRUE,CC15,CC14,6/1/2017,6:59
TRAIN 1-6,TRUE,CC17,CC16,6/1/2017,6:59
TRAIN 1-9,TRUE,CC24,CC23,6/1/2017,6:59
TRAIN 1-9,FALSE,CC23,CC22,6/1/2017,6:59
TRAIN 1-10,TRUE,CC26,CC25,6/1/2017,6:59
TRAIN 0-0,TRUE,CC28,CC29,6/1/2017,7:00
TRAIN 0-3,TRUE,CC21,CC22,6/1/2017,7:00
TRAIN 0-3,FALSE,CC22,CC23,6/1/2017,7:00
TRAIN 0-4,TRUE,CC19,CC20,6/1/2017,7:00
TRAIN 0-8,TRUE,CC10,CC11,6/1/2017,7:00
TRAIN 0-8,FALSE,CC11,CC12,6/1/2017,7:00
TRAIN 0-9,TRUE,CC8,CC9,6/1/2017,7:00
TRAIN 0-10,TRUE,CC5,CC6,6/1/2017,7:00
TRAIN 0-10,FALSE,CC6,CC7,6/1/2017,7:00
TRAIN 0-11,TRUE,CC3,CC4,6/1/2017,7:00
TRAIN 0-11,FALSE,CC4,CC5,6/1/2017,7:00
TRAIN 0-12,FALSE,CC1,CC2,6/1/2017,7:00
TRAIN 1-0,TRUE,CC3,CC2,6/1/2017,7:00
TRAIN 1-0,FALSE,CC2,CC1,6/1/2017,7:00
TRAIN 1-2,TRUE,CC8,CC7,6/1/2017,7:00
TRAIN 1-2,FALSE,CC7,CC6,6/1/2017,7:00
TRAIN 1-3,TRUE,CC10,CC9,6/1/2017,7:00
TRAIN 1-3,FALSE,CC9,CC8,6/1/2017,7:00
TRAIN 1-5,TRUE,CC15,CC14,6/1/2017,7:00
TRAIN 1-5,FALSE,CC14,CC13,6/1/2017,7:00
TRAIN 1-6,TRUE,CC17,CC16,6/1/2017,7:00
TRAIN 1-6,FALSE,CC16,CC15,6/1/2017,7:00
TRAIN 1-7,TRUE,CC19,CC17,6/1/2017,7:00
TRAIN 1-8,TRUE,CC21,CC20,6/1/2017,7:00
TRAIN 1-8,FALSE,CC20,CC19,6/1/2017,7:00
TRAIN 1-10,TRUE,CC26,CC25,6/1/2017,7:00
TRAIN 1-10,FALSE,CC25,CC24,6/1/2017,7:00
TRAIN 1-11,TRUE,CC28,CC27,6/1/2017,7:00
TRAIN 1-11,FALSE,CC27,CC26,6/1/2017,7:00
TRAIN 1-12,FALSE,CC29,CC28,6/1/2017,7:00
TRAIN 0-0,TRUE,CC28,CC29,6/1/2017,7:01
TRAIN 0-0,FALSE,CC29,CC28,6/1/2017,7:01
TRAIN 0-1,TRUE,CC26,CC27,6/1/2017,7:01
TRAIN 0-1,FALSE,CC27,CC28,6/1/2017,7:01
TRAIN 0-2,TRUE,CC24,CC25,6/1/2017,7:01
TRAIN 0-2,FALSE,CC25,CC26,6/1/2017,7:01
TRAIN 0-4,TRUE,CC19,CC20,6/1/2017,7:01
TRAIN 0-4,FALSE,CC20,CC21,6/1/2017,7:01
TRAIN 0-5,TRUE,CC17,CC19,6/1/2017,7:01
TRAIN 0-6,TRUE,CC15,CC16,6/1/2017,7:01
TRAIN 0-6,FALSE,CC16,CC17,6/1/2017,7:01
TRAIN 0-7,TRUE,CC13,CC14,6/1/2017,7:01
TRAIN 0-7,FALSE,CC14,CC15,6/1/2017,7:01
TRAIN 0-9,TRUE,CC8,CC9,6/1/2017,7:01
TRAIN 0-9,FALSE,CC9,CC10,6/1/2017,7:01
TRAIN 0-10,FALSE,CC7,CC8,6/1/2017,7:01
TRAIN 0-12,FALSE,CC2,CC3,6/1/2017,7:01
TRAIN 1-0,FALSE,CC1,CC2,6/1/2017,7:01
TRAIN 1-1,TRUE,CC5,CC4,6/1/2017,7:01
TRAIN 1-1,FALSE,CC4,CC3,6/1/2017,7:01
TRAIN 1-2,FALSE,CC6,CC5,6/1/2017,7:01
TRAIN 1-4,TRUE,CC12,CC11,6/1/2017,7:01
TRAIN 1-4,FALSE,CC11,CC10,6/1/2017,7:01
TRAIN 1-7,TRUE,CC19,CC17,6/1/2017,7:01
TRAIN 1-9,TRUE,CC23,CC22,6/1/2017,7:01
TRAIN 1-9,FALSE,CC22,CC21,6/1/2017,7:01
TRAIN 0-3,TRUE,CC22,CC23,6/1/2017,7:02
